15_PF00179_2	138	0.6812	0.0000	0.0225	0.0396	0.0622	0.0673	0.1210	0.1862	0.1207	0.2153	0.3243	59442	0.3451	1.4579	8.2171e+01	1.4417	0.023	1216	0.2559	0.1332	988.0	0.5833	1.9857	bad
15_PF00179_3	148	0.3243	0.0743	0.0215	0.0398	0.0670	0.0403	0.0713	0.1129	0.0734	0.1296	0.2065	145893	0.3574	1.9420	1.2403e+01	1.7668	0.024	1176	0.7595	0.3957	1038.0	0.2500	1.0779	good
15_PF00179_4	146	0.2055	0.1438	0.0182	0.0304	0.0499	0.0375	0.0670	0.1019	0.0902	0.1497	0.2213	240575	0.3801	1.3894	5.0893e+00	1.1602	0.025	1247	1.4305	0.5225	1036.0	0.3333	1.1297	good
15_PF00179_5	153	0.4314	0.0458	0.0116	0.0227	0.0405	0.0309	0.0695	0.1133	0.1010	0.1785	0.2779	248327	0.2950	1.1379	6.7857e+00	1.0642	0.020	1271	0.7178	0.4095	1097.0	0.3333	1.5244	n
15_PF00183_1	538	0.4498	0.0483	0.0117	0.0213	0.0333	0.0280	0.0560	0.1032	0.1015	0.1842	0.3017	496706	0.3846	0.3460	4.6154e+00	0.3266	0.026	1292	0.4790	0.2738	1122.0	0.3333	1.0142	good
15_PF00189_1	85	0.6588	0.0000	0.0000	0.0032	0.0145	0.0005	0.0244	0.0560	0.0049	0.1020	0.2708	61830	0.2294	2.7603	1.1357e+02	2.7346	0.015	1106	0.2943	0.1559	783.0	0.7500	1.8873	bad
15_PF00198_1	235	0.2553	0.5787	0.0161	0.0304	0.0547	0.0575	0.1057	0.1579	0.1281	0.1983	0.2902	242982	0.3360	1.3696	2.8246e+01	1.3089	0.022	1221	0.3625	0.2202	1021.0	0.3333	1.3939	n
15_PF00198_2	240	0.3000	0.0542	0.0214	0.0367	0.0579	0.0386	0.0691	0.1057	0.0799	0.1272	0.1940	323209	0.3788	1.0267	5.2198e+00	0.8569	0.025	1260	0.8383	0.4435	1115.0	0.3333	1.2574	good
15_PF00202_1	351	0.3761	0.0541	0.0162	0.0286	0.0427	0.0287	0.0502	0.0871	0.0795	0.1378	0.2255	467428	0.3633	0.5464	2.7692e+00	0.4536	0.024	1295	0.6307	0.4442	1137.0	0.2500	0.9759	good
15_PF00206_1	335	0.5015	0.0119	0.0159	0.0265	0.0442	0.0245	0.0481	0.0742	0.0683	0.1153	0.1809	286717	0.4034	0.5987	7.3399e+00	0.5650	0.027	1215	0.4063	0.2856	1068.0	0.4167	1.4007	n
15_PF00206_2	325	0.1600	0.5569	0.0099	0.0184	0.0322	0.0357	0.0708	0.1486	0.1306	0.2396	0.4307	479022	0.2909	0.6660	3.7558e+00	0.5813	0.019	1206	0.7677	0.4211	981.0	0.1667	0.7684	good
15_PF00206_3	298	0.2919	0.0805	0.0161	0.0287	0.0446	0.0334	0.0667	0.0957	0.0924	0.1546	0.2413	422182	0.3661	0.6611	2.6423e+00	0.5286	0.024	1285	0.7462	0.5002	1126.0	0.3333	1.1547	good
15_PF00224_1	354	0.3531	0.1977	0.0179	0.0320	0.0513	0.0392	0.0685	0.1051	0.0888	0.1453	0.2167	387412	0.3701	0.7888	7.1434e+00	0.7026	0.025	1268	0.4879	0.3323	1090.0	0.0000	0.0000	good
15_PF00225_1	412	0.2718	0.2913	0.0172	0.0320	0.0557	0.0519	0.0991	0.1618	0.1214	0.2216	0.3174	508732	0.4000	0.7787	3.5568e+00	0.6282	0.027	1277	0.7592	0.4679	1085.0	0.1667	0.7037	good
15_PF00227_10	182	0.5055	0.0000	0.0168	0.0301	0.0496	0.0507	0.0875	0.1487	0.1216	0.1900	0.3036	182061	0.3463	1.3032	2.2419e+01	1.2588	0.023	1180	0.4684	0.2411	847.0	0.4167	1.4992	n
15_PF00227_11	208	0.1875	0.4375	0.0178	0.0309	0.0483	0.0459	0.0848	0.1366	0.1060	0.1850	0.2984	286351	0.3254	0.6773	3.1513e+00	0.5395	0.022	1333	0.8406	0.4636	1193.0	0.0833	0.4976	good
15_PF00227_12	184	0.3696	0.3641	0.0227	0.0409	0.0635	0.0635	0.1252	0.2051	0.1136	0.2048	0.3461	172077	0.3204	1.4919	3.4351e+01	1.4474	0.021	1164	0.4309	0.2084	984.0	0.5000	1.4343	bad
15_PF00227_1	188	0.1702	0.6170	0.0245	0.0459	0.0732	0.0767	0.1378	0.2448	0.1173	0.2099	0.3151	444052	0.3300	3.0397	3.2913e+01	2.8790	0.022	1213	0.6514	0.3039	987.0	0.4167	1.8772	n
15_PF00227_2	197	0.4924	0.1066	0.0183	0.0355	0.0568	0.0402	0.0798	0.1267	0.0974	0.1613	0.2625	157345	0.3372	0.7973	1.8991e+01	0.7640	0.022	1228	0.4130	0.2049	1082.0	0.2500	1.1127	good
15_PF00227_3	191	0.2094	0.3194	0.0207	0.0356	0.0549	0.0480	0.0885	0.1507	0.0959	0.1793	0.2888	215070	0.3649	1.5869	1.1833e+01	1.4147	0.024	1258	0.7352	0.3662	1030.0	0.4167	1.7127	n
15_PF00227_4	186	0.2258	0.1237	0.0139	0.0254	0.0396	0.0320	0.0557	0.0877	0.0847	0.1496	0.2446	330095	0.3200	0.5000	1.6215e+00	0.3897	0.021	1295	0.9533	0.5553	1169.0	0.3333	1.2111	good
15_PF00227_5	212	0.3349	0.1226	0.0134	0.0242	0.0404	0.0326	0.0627	0.1073	0.1062	0.1734	0.2763	254678	0.3034	0.5652	3.3656e+00	0.5058	0.020	1295	0.7912	0.4098	1166.0	0.0833	0.7303	good
15_PF00227_6	189	0.4656	0.0212	0.0192	0.0357	0.0563	0.0517	0.1001	0.1578	0.1195	0.2149	0.3140	164389	0.3357	0.7950	1.2293e+01	0.7362	0.022	1280	0.4721	0.2543	1085.0	0.3333	1.1872	good
15_PF00227_7	213	0.2535	0.2770	0.0185	0.0341	0.0566	0.0437	0.0892	0.1566	0.0836	0.1687	0.2892	449255	0.3311	1.4916	7.5425e+00	1.2470	0.022	1206	0.9187	0.4447	992.0	0.3333	1.1041	good
15_PF00227_8	189	0.3810	0.0582	0.0103	0.0207	0.0420	0.0211	0.0421	0.0878	0.0566	0.1172	0.2516	129242	0.3774	1.4771	2.5160e+01	1.4053	0.025	1126	0.6722	0.2423	885.0	0.5000	1.8205	bad
15_PF00227_9	210	0.3143	0.0952	0.0181	0.0355	0.0568	0.0657	0.1268	0.1994	0.1339	0.2637	0.3834	225633	0.3800	1.4069	7.6588e+00	1.2036	0.025	1259	0.9087	0.4286	1123.0	0.3333	1.3870	n
15_PF00230_1	295	0.0814	0.2847	0.0140	0.0241	0.0395	0.0318	0.0558	0.0948	0.0891	0.1611	0.2558	772186	0.3654	0.9585	7.9042e-01	0.4250	0.024	1279	2.0095	1.1012	1044.0	0.1667	0.8395	good
15_PF00237_1	136	0.0000	0.8456	0.0383	0.0755	0.1370	0.0914	0.1838	0.3415	0.0830	0.1587	0.2147	345828	0.2867	33.1616	1.6344e+01	7.4722	0.019	1059	3.6327	1.4244	868.0	0.5833	1.4992	bad
15_PF00237_2	136	0.3824	0.0000	0.0154	0.0300	0.0456	0.0333	0.0673	0.1157	0.0774	0.1557	0.2908	183404	0.3140	1.2431	1.0474e+01	1.1715	0.021	1258	0.6711	0.3445	1074.0	0.4167	1.6504	n
15_PF00238_1	126	0.5000	0.0873	0.0235	0.0430	0.0646	0.0539	0.1036	0.1671	0.0893	0.1767	0.2997	73113	0.3538	1.7021	5.0715e+01	1.6596	0.024	1260	0.3663	0.1832	1091.0	0.1667	0.8165	good
15_PF00238_2	156	0.1859	0.3462	0.0218	0.0393	0.0611	0.0471	0.0897	0.1337	0.0835	0.1606	0.2534	271415	0.3242	1.1389	3.4846e+00	0.8479	0.022	1277	0.9338	0.5717	1090.0	0.2500	1.1127	good
15_PF00240_1	69	0.4493	0.0000	0.0000	0.0135	0.0441	0.0209	0.0564	0.1023	0.0609	0.1303	0.2918	105846	0.2527	1.2796	8.6194e+00	1.2093	0.017	1057	0.7571	0.3853	860.0	0.5833	2.0840	bad
15_PF00241_1	151	0.0265	0.3510	0.0176	0.0323	0.0562	0.0314	0.0628	0.1229	0.0715	0.1313	0.2397	282487	0.3715	1.9554	1.7525e+00	0.9301	0.025	1196	2.6066	1.0563	1040.0	0.4167	1.8568	n
15_PF00241_2	156	0.0321	0.3782	0.0237	0.0423	0.0681	0.0433	0.0841	0.1410	0.0816	0.1461	0.2347	326759	0.3438	3.1732	1.5128e+00	0.9116	0.023	1293	2.5879	1.4483	1177.0	0.3333	1.1127	good
15_PF00244_1	238	0.5378	0.0294	0.0174	0.0332	0.0529	0.0385	0.0706	0.1195	0.0830	0.1527	0.2505	139264	0.3797	1.0419	2.6603e+01	1.0108	0.025	1237	0.4050	0.1979	1089.0	0.5833	1.5916	bad
15_PF00249_1	48	0.1667	0.0833	0.0303	0.0560	0.0950	0.0479	0.1190	0.2341	0.0773	0.1429	0.2142	64676	0.3757	5.3680	1.8280e+01	4.2211	0.025	1032	1.8254	0.5419	823.0	0.8333	2.3011	bad
15_PF00250_1	117	0.1111	0.2308	0.0128	0.0257	0.0452	0.0358	0.0620	0.1000	0.0949	0.1653	0.2512	350532	0.2963	1.1781	1.1231e+00	0.4982	0.020	1351	1.7019	1.0242	1191.0	0.5000	1.5976	bad
15_PF00252_1	163	0.6380	0.0000	0.0195	0.0365	0.0590	0.0407	0.0739	0.1344	0.0805	0.1576	0.2367	131684	0.3081	1.4664	4.1401e+01	1.4294	0.021	1197	0.2928	0.1882	1073.0	0.4167	1.3939	n
15_PF00252_2	138	0.2246	0.0435	0.0187	0.0346	0.0553	0.0339	0.0603	0.0966	0.0782	0.1298	0.2072	252652	0.3331	1.6729	3.6543e+00	1.1853	0.022	1256	1.2581	0.6766	1097.0	0.1667	0.8508	good
15_PF00254_1	92	0.3913	0.0217	0.0229	0.0394	0.0644	0.0584	0.1052	0.1689	0.1080	0.1827	0.2949	93244	0.3815	1.0765	7.7085e+00	0.9391	0.025	1256	0.7274	0.3737	1130.0	0.3333	1.1711	good
15_PF00255_1	111	0.3153	0.0270	0.0282	0.0517	0.0848	0.0605	0.1088	0.1758	0.0913	0.1461	0.2125	156612	0.3852	2.7945	1.0715e+01	2.1663	0.026	1081	0.9042	0.5107	905.0	0.5833	2.0702	bad
15_PF00258_1	147	0.2857	0.0340	0.0236	0.0423	0.0689	0.0440	0.0696	0.1096	0.0752	0.1202	0.1659	178805	0.3913	1.4229	5.9848e+00	1.1899	0.026	1207	0.9819	0.4876	1016.0	0.4167	1.2724	n
15_PF00266_1	377	0.1353	0.1671	0.0199	0.0363	0.0550	0.0383	0.0647	0.1048	0.0864	0.1349	0.2036	509396	0.4115	1.2307	2.8546e+00	0.8461	0.027	1192	1.1399	0.6566	1050.0	0.1667	0.7303	good
15_PF00266_2	376	0.4840	0.0479	0.0176	0.0323	0.0491	0.0311	0.0611	0.1022	0.0767	0.1356	0.2001	248451	0.4015	0.6017	1.0082e+01	0.5675	0.027	1184	0.4750	0.2443	1076.0	0.3333	1.3093	good
15_PF00268_1	283	0.5194	0.0000	0.0176	0.0319	0.0491	0.0517	0.0941	0.1463	0.1121	0.2044	0.3320	193687	0.3771	0.6345	1.2612e+01	0.6102	0.025	1299	0.4063	0.2243	1125.0	0.0833	0.7303	good
15_PF00271_10	45	0.3556	0.0667	0.0172	0.0514	0.1000	0.0935	0.1517	0.2898	0.1191	0.2047	0.3367	48211	0.3052	3.5718	3.3383e+01	3.3102	0.020	1162	0.6738	0.3271	1036.0	0.3333	1.2498	good
15_PF00271_11	83	0.2892	0.1084	0.0226	0.0451	0.0724	0.0444	0.0824	0.1314	0.0760	0.1317	0.2062	132253	0.3798	2.1471	5.9503e+00	1.5421	0.025	1207	1.0162	0.6007	979.0	0.4167	1.3310	n
15_PF00271_12	78	0.6667	0.0000	0.0126	0.0353	0.0637	0.1037	0.1650	0.2583	0.1760	0.2888	0.4750	25746	0.3446	2.8572	1.5747e+02	2.8331	0.023	981	0.3218	0.1347	812.0	0.7500	2.4378	bad
15_PF00271_13	92	0.5652	0.2065	0.0091	0.0289	0.0503	0.0643	0.1106	0.1993	0.1354	0.2279	0.3767	69924	0.2597	3.0692	1.0172e+02	3.0313	0.017	1321	0.3174	0.1737	1171.0	0.4167	1.1711	n
15_PF00271_14	78	0.6538	0.0000	0.0056	0.0240	0.0514	0.0480	0.0878	0.1507	0.1151	0.2194	0.3417	68680	0.3198	1.4451	3.2706e+01	1.4061	0.021	1293	0.3892	0.2102	1089.0	0.3333	1.2799	good
15_PF00271_15	80	0.5875	0.0250	0.0164	0.0381	0.0676	0.0624	0.0981	0.1459	0.0976	0.1634	0.2508	94483	0.2874	2.8326	4.6846e+01	2.7460	0.019	1252	0.4180	0.2459	1082.0	0.3333	1.2873	good
15_PF00271_16	81	0.6914	0.0000	0.0281	0.0522	0.0908	0.0601	0.1199	0.2109	0.0795	0.1526	0.2262	40225	0.3598	1.8332	5.8251e+01	1.7776	0.024	1184	0.2891	0.1774	979.0	0.4167	1.5055	n
15_PF00271_17	91	0.3626	0.0769	0.0284	0.0515	0.0824	0.0528	0.0950	0.1505	0.0718	0.1360	0.2230	127324	0.3569	1.7952	8.2740e+00	1.4673	0.024	1268	0.7234	0.4658	992.0	0.4167	1.4276	n
15_PF00271_18	86	0.5349	0.0465	0.0265	0.0484	0.0762	0.0738	0.1302	0.2117	0.1094	0.1938	0.2975	64280	0.3435	1.9881	3.5939e+01	1.8957	0.023	1198	0.4172	0.2352	1071.0	0.5833	1.5306	bad
15_PF00271_19	86	0.1628	0.1047	0.0167	0.0312	0.0510	0.0427	0.0725	0.1186	0.0946	0.1776	0.2631	153901	0.3429	1.0135	1.2641e+00	0.4764	0.023	1153	1.4124	0.8954	969.0	0.6667	2.6331	bad
15_PF00271_1	88	0.3182	0.0568	0.0203	0.0380	0.0588	0.0582	0.1021	0.1591	0.1073	0.2058	0.3205	126838	0.3593	1.4669	5.9602e+00	1.2247	0.024	1225	0.8015	0.4961	1089.0	0.1667	0.8165	good
15_PF00271_20	103	0.1165	0.2718	0.0230	0.0426	0.0695	0.0584	0.0989	0.1633	0.1004	0.1629	0.2850	132319	0.3963	1.6812	2.4755e+00	0.9304	0.026	1177	1.3084	0.8241	1018.0	0.5000	1.4864	bad
15_PF00271_2	102	0.2647	0.2451	0.0285	0.0527	0.0795	0.0540	0.0886	0.1439	0.0763	0.1231	0.1970	84678	0.4370	1.9697	6.6290e+00	1.5499	0.029	1060	0.9508	0.5451	869.0	0.5000	1.7566	bad
15_PF00271_3	88	0.5455	0.0455	0.0279	0.0492	0.0766	0.0630	0.1163	0.1897	0.0923	0.1768	0.3017	79351	0.3408	1.8571	2.8560e+01	1.7683	0.023	1235	0.4377	0.2550	1105.0	0.0833	0.4976	good
15_PF00271_4	85	0.6588	0.0353	0.0323	0.0587	0.0949	0.0603	0.1124	0.1749	0.0818	0.1450	0.2234	67486	0.3217	3.4487	1.0131e+02	3.3551	0.021	1224	0.2887	0.1845	979.0	0.5833	1.9173	bad
15_PF00271_5	78	0.6795	0.0000	0.0145	0.0364	0.0589	0.0300	0.0886	0.1477	0.0637	0.1466	0.2381	47312	0.3242	3.2130	1.2426e+02	3.1649	0.022	1212	0.3229	0.1608	1053.0	0.3333	1.0420	good
15_PF00271_6	95	0.4737	0.0421	0.0193	0.0351	0.0615	0.0468	0.0825	0.1465	0.0942	0.1595	0.2481	106585	0.3318	1.2643	1.3449e+01	1.1607	0.022	1261	0.4810	0.3066	1116.0	0.0833	0.5855	good
15_PF00271_7	78	0.2692	0.0769	0.0173	0.0307	0.0499	0.0428	0.0840	0.1445	0.1021	0.1955	0.3232	166099	0.2923	1.5546	5.6726e+00	1.2701	0.019	1268	0.8926	0.5235	1095.0	0.3333	1.2873	good
15_PF00271_8	88	0.3409	0.1705	0.0277	0.0517	0.0853	0.0619	0.1127	0.1884	0.0903	0.1494	0.2228	107683	0.3615	2.1716	1.2775e+01	1.8137	0.024	1173	0.8119	0.4123	926.0	0.4167	1.1711	n
15_PF00271_9	99	0.6566	0.0404	0.0285	0.0529	0.0856	0.0786	0.1421	0.2199	0.1092	0.2019	0.2864	57086	0.3693	1.6798	7.6689e+01	1.6413	0.025	1167	0.2690	0.1480	1064.0	0.4167	1.1952	n
15_PF00276_1	80	0.4750	0.0000	0.0151	0.0369	0.0606	0.0410	0.0881	0.1462	0.0869	0.1797	0.2736	75648	0.3032	1.1294	1.4072e+01	1.0732	0.020	1100	0.6334	0.2833	976.0	0.3333	1.3238	good
15_PF00281_1	54	0.8148	0.0370	0.0000	0.0104	0.0893	0.0068	0.0570	0.2438	0.0043	0.0742	0.2696	19261	0.2603	2.8181	7.1229e+02	2.8028	0.017	1017	0.1400	0.0629	740.0	0.5833	1.7071	bad
15_PF00293_1	156	0.1154	0.5192	0.0237	0.0435	0.0683	0.0437	0.0799	0.1315	0.0807	0.1415	0.2127	284121	0.3543	2.7656	3.7568e+00	1.5293	0.024	1176	1.3506	0.8580	940.0	0.7500	2.3094	bad
15_PF00293_2	234	0.0769	0.6111	0.0246	0.0419	0.0663	0.0531	0.0986	0.1685	0.0950	0.1704	0.2533	380386	0.3358	2.2688	3.0855e+00	1.2855	0.022	1266	1.4567	0.8575	1060.0	0.1667	0.8165	good
15_PF00293_3	137	0.1971	0.1679	0.0216	0.0387	0.0625	0.0505	0.1012	0.1581	0.0916	0.1824	0.2672	291385	0.3535	2.4181	3.3595e+00	1.6173	0.024	1246	1.3679	0.8484	1025.0	0.3333	1.4142	n
15_PF00294_1	421	0.0356	0.8765	0.0184	0.0344	0.0542	0.0416	0.0767	0.1301	0.1009	0.1619	0.2540	858132	0.3477	1.7613	1.5806e+00	0.9576	0.023	1272	1.5822	1.0556	1161.0	0.3333	1.4928	n
15_PF00294_2	327	0.2141	0.0856	0.0151	0.0266	0.0422	0.0408	0.0685	0.1138	0.1110	0.1979	0.3019	631507	0.3488	0.6431	1.5794e+00	0.4532	0.023	1310	0.9565	0.6381	1153.0	0.0833	0.6473	good
15_PF00297_1	291	0.4948	0.0069	0.0149	0.0265	0.0421	0.0342	0.0610	0.0955	0.0771	0.1556	0.2475	198255	0.3823	0.9155	1.7767e+01	0.8788	0.025	1231	0.3351	0.2270	1005.0	0.3333	1.2724	good
15_PF00298_1	85	0.1529	0.2118	0.0227	0.0405	0.0663	0.0415	0.0746	0.1262	0.0795	0.1249	0.2008	186810	0.3158	1.8218	2.9632e+00	1.1741	0.021	1279	1.2610	0.7841	1152.0	0.2500	1.1464	good
15_PF00300_1	162	0.3951	0.0988	0.0241	0.0431	0.0682	0.0426	0.0942	0.1540	0.0727	0.1485	0.2202	175016	0.3513	1.3069	1.1835e+01	1.1706	0.023	1266	0.6369	0.3323	1094.0	0.0000	0.0000	good
15_PF00300_2	257	0.0428	0.5409	0.0253	0.0458	0.0730	0.0522	0.0960	0.1442	0.0843	0.1460	0.2224	528680	0.3629	5.8801	1.8146e+00	1.3467	0.024	1235	2.5311	1.8001	1068.0	1.0000	2.5373	bad
15_PF00300_3	253	0.0395	0.5020	0.0216	0.0387	0.0629	0.0406	0.0770	0.1250	0.0842	0.1345	0.1987	413658	0.4219	2.4788	1.4151e+00	0.8189	0.028	1171	3.3500	1.3235	1032.0	0.2500	1.3939	n
15_PF00303_1	345	0.2464	0.3536	0.0168	0.0325	0.0555	0.0307	0.0601	0.1027	0.0762	0.1318	0.1969	471639	0.3624	0.8389	3.8631e+00	0.6796	0.024	1260	0.6878	0.4660	1082.0	0.5000	1.3452	n
15_PF00306_1	105	0.4476	0.0667	0.0161	0.0339	0.0670	0.0603	0.1025	0.1595	0.1032	0.1905	0.2948	97162	0.3675	1.4574	1.7918e+01	1.3507	0.025	1196	0.4974	0.2852	1065.0	0.0833	0.7303	good
15_PF00306_2	119	0.3697	0.1597	0.0230	0.0414	0.0669	0.0375	0.0693	0.1332	0.0699	0.1217	0.2233	154386	0.3649	2.3847	1.6005e+01	2.2315	0.024	1198	0.6981	0.3860	986.0	0.4167	1.2574	n
15_PF00306_3	114	0.5000	0.0526	0.0142	0.0293	0.0525	0.0386	0.0821	0.1257	0.0963	0.1735	0.2853	125101	0.3145	1.0151	1.5599e+01	0.9654	0.021	1215	0.4572	0.2551	1065.0	0.4167	1.5976	n
15_PF00312_1	87	0.4943	0.0920	0.0205	0.0441	0.0662	0.0927	0.1698	0.2514	0.1467	0.2880	0.4714	41449	0.3651	1.7053	5.8661e+01	1.6670	0.024	1177	0.3634	0.1705	966.0	0.5833	1.9024	bad
15_PF00317_1	73	0.2603	0.3973	0.0346	0.0693	0.1132	0.1055	0.1872	0.3366	0.0953	0.1960	0.3224	51342	0.3774	3.4064	6.1787e+01	3.2072	0.025	1065	0.5149	0.2348	885.0	0.6667	1.6213	bad
15_PF00318_1	101	0.5446	0.0099	0.0138	0.0332	0.0613	0.0620	0.1042	0.1619	0.1028	0.1881	0.3117	75673	0.3220	1.7059	5.0442e+01	1.6355	0.021	1176	0.3135	0.1839	1032.0	0.4167	1.7127	n
15_PF00318_2	75	0.4667	0.0133	0.0272	0.0586	0.1007	0.0706	0.1467	0.2292	0.0932	0.1577	0.2463	29080	0.4108	3.2119	1.0807e+02	3.1442	0.027	1027	0.4234	0.1724	913.0	0.5000	2.2552	bad
15_PF00319_1	55	0.4000	0.0909	0.0071	0.0178	0.0393	0.0292	0.1019	0.2427	0.1041	0.2463	0.5338	27149	0.3935	3.5545	9.0029e+01	3.5329	0.026	1190	0.5804	0.1987	1036.0	0.6667	2.0424	bad
15_PF00320_1	36	0.4722	0.0278	0.0000	0.0000	0.0000	0.0000	0.0000	0.1023	0.0000	0.0000	0.2825	26390	0.3906	1.2381	1.9130e+01	1.0683	0.026	1030	0.9300	0.2544	645.0	0.8333	2.1690	bad
15_PF00320_2	35	0.7714	0.0000	0.0000	0.0015	0.0260	0.0000	0.0327	0.1291	0.0000	0.0578	0.2504	15624	0.3413	1.3057	8.7725e+01	1.2747	0.023	938	0.3295	0.1220	763.0	0.8333	2.4221	bad
15_PF00342_1	500	0.1980	0.5560	0.0149	0.0270	0.0427	0.0388	0.0656	0.0974	0.1019	0.1583	0.2375	521601	0.3860	0.6896	7.0210e+00	0.6268	0.026	1258	0.6438	0.3134	1093.0	0.0833	0.6473	good
15_PF00347_1	84	0.3690	0.0595	0.0326	0.0606	0.0922	0.0571	0.1126	0.1858	0.0803	0.1437	0.2227	109979	0.3789	2.4616	1.5339e+01	2.1529	0.025	1156	0.8000	0.4006	970.0	0.3333	1.2574	good
15_PF00347_2	77	0.2987	0.0649	0.0289	0.0512	0.0823	0.0624	0.1199	0.1894	0.0909	0.1643	0.2597	103672	0.3554	1.6777	7.4139e+00	1.3450	0.024	1175	0.7989	0.4757	1054.0	0.4167	1.5430	n
15_PF00348_1	300	0.1167	0.4933	0.0111	0.0206	0.0336	0.0331	0.0577	0.0839	0.1045	0.1798	0.2709	497158	0.3802	0.5805	1.0653e+00	0.3626	0.025	1311	1.1782	0.7382	1164.0	0.0000	0.0000	good
15_PF00348_2	294	0.1429	0.5170	0.0183	0.0347	0.0558	0.0441	0.0805	0.1371	0.0963	0.1599	0.2259	243876	0.4003	1.3175	8.3425e+00	1.1864	0.027	1128	0.8385	0.3974	1026.0	0.2500	1.0954	good
15_PF00348_3	278	0.4388	0.0216	0.0168	0.0314	0.0522	0.0396	0.0719	0.1040	0.0877	0.1624	0.2362	287746	0.3727	0.8721	6.5893e+00	0.7688	0.025	1183	0.5877	0.3638	1044.0	0.4167	1.2574	n
15_PF00350_1	190	0.3263	0.0895	0.0166	0.0314	0.0505	0.0383	0.0682	0.1087	0.0914	0.1554	0.2468	155909	0.4018	0.7557	6.6109e+00	0.6970	0.027	1256	0.7876	0.3381	1101.0	0.3333	1.2189	good
15_PF00350_2	183	0.5137	0.0437	0.0166	0.0299	0.0484	0.0373	0.0644	0.1154	0.0848	0.1441	0.2582	121497	0.3887	0.7178	1.2076e+01	0.6764	0.026	1185	0.4815	0.2438	992.0	0.5000	1.0954	n
15_PF00365_1	318	0.3396	0.1415	0.0189	0.0330	0.0493	0.0288	0.0571	0.0956	0.0736	0.1329	0.1905	407502	0.3625	0.5117	3.0559e+00	0.4207	0.024	1289	0.5948	0.4092	1159.0	0.3333	1.0779	good
15_PF00365_2	302	0.2517	0.0331	0.0132	0.0247	0.0412	0.0349	0.0597	0.0873	0.0972	0.1623	0.2346	511927	0.3408	0.8906	2.7050e+00	0.6655	0.023	1265	0.9107	0.5738	1088.0	0.0833	0.4976	good
15_PF00366_1	70	0.5000	0.0857	0.0258	0.0570	0.1099	0.0708	0.1151	0.2199	0.0745	0.1495	0.2328	28681	0.3824	4.7854	2.0550e+02	4.6883	0.025	1038	0.4483	0.1526	883.0	0.6667	2.0331	bad
15_PF00378_1	358	0.0363	0.6816	0.0261	0.0461	0.0748	0.0544	0.0947	0.1679	0.0807	0.1526	0.2299	474802	0.4204	2.1359	2.5373e+00	1.1314	0.028	1219	2.2756	0.9175	1063.0	0.5000	1.6619	bad
15_PF00382_1	73	0.1370	0.0411	0.0169	0.0305	0.0522	0.0436	0.0871	0.1614	0.1061	0.1751	0.2878	193943	0.2892	1.8437	2.2046e+00	1.1337	0.019	1281	1.5236	0.9145	1136.0	0.2500	0.9856	good
15_PF00382_2	74	0.2432	0.0135	0.0116	0.0221	0.0444	0.0322	0.0689	0.1105	0.1006	0.1550	0.2505	112453	0.3146	1.0739	4.3459e+00	0.8662	0.021	1290	0.8686	0.4971	1144.0	0.2500	1.0235	good
15_PF00383_1	164	0.1402	0.3963	0.0274	0.0508	0.0817	0.0595	0.1115	0.1799	0.0895	0.1623	0.2482	173521	0.4294	2.4145	3.3106e+00	1.3122	0.029	1016	1.3710	0.8540	769.0	0.6667	1.9567	bad
15_PF00383_2	168	0.0595	0.4940	0.0281	0.0480	0.0759	0.0528	0.1094	0.1643	0.0858	0.1562	0.2343	272356	0.3783	3.1211	2.4041e+00	1.2630	0.025	1183	2.4024	1.1394	1018.0	0.2500	1.0048	good
15_PF00383_3	150	0.4067	0.2200	0.0239	0.0434	0.0680	0.0440	0.0781	0.1393	0.0770	0.1342	0.2165	121250	0.3897	1.1179	9.3487e+00	0.9681	0.026	1158	0.5783	0.3458	1002.0	0.3333	1.4142	n
15_PF00389_1	325	0.1754	0.2862	0.0127	0.0244	0.0420	0.0305	0.0584	0.0934	0.0882	0.1658	0.2447	293509	0.4141	0.4391	2.4448e+00	0.3697	0.028	1294	1.2733	0.4238	1168.0	0.5833	1.4736	bad
15_PF00389_2	363	0.0964	0.2562	0.0156	0.0272	0.0420	0.0369	0.0611	0.0912	0.0957	0.1606	0.2487	583889	0.4135	0.7039	1.0365e+00	0.4299	0.028	1203	2.0194	0.8241	1037.0	0.5000	1.5119	bad
15_PF00393_1	302	0.0960	0.7318	0.0224	0.0417	0.0685	0.0611	0.0989	0.1642	0.0946	0.1610	0.2482	278344	0.3917	2.4308	2.5442e+01	2.2690	0.026	1195	0.4697	0.3091	955.0	0.3333	1.1547	good
15_PF00394_1	197	0.0305	0.3909	0.0208	0.0377	0.0607	0.0381	0.0738	0.1140	0.0755	0.1405	0.2004	271645	0.4267	2.2473	1.7858e+00	0.8572	0.028	1088	2.2513	1.1218	918.0	0.8333	2.4650	bad
15_PF00397_1	30	0.8000	0.0000	0.0067	0.0187	0.1414	0.0505	0.2745	0.4201	0.0484	0.2437	0.3997	15288	0.3098	9.7666	9.8452e+02	9.7103	0.021	1039	0.1982	0.0996	926.0	0.8333	2.4766	bad
15_PF00397_2	30	0.8333	0.0667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	0.5322	0.0164	8.4882e+01	0.0163	0.035	6	0.0748	0.0139	55.0	1.0000	3.6227	bad
